epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,336.899,0.53297,0.32471,0.91335,0.87618,0.78562,0.80619,0.50426,1.46948,0.95243,1.72684,0.000955072,0.000955072,0.000955072
69,340.005,0.53067,0.3267,0.91322,0.91631,0.74832,0.82028,0.49951,1.49648,1.02457,1.70575,0.000947999,0.000947999,0.000947999
70,343.099,0.51971,0.32733,0.90912,0.86987,0.78551,0.82229,0.49767,1.52618,0.94317,1.73491,0.000940925,0.000940925,0.000940925
71,346.177,0.51486,0.31989,0.90594,0.91901,0.73958,0.80949,0.47858,1.51798,1.04041,1.74448,0.000933851,0.000933851,0.000933851
72,349.266,0.51935,0.32348,0.90522,0.90566,0.79316,0.82917,0.48715,1.53517,1.00984,1.78429,0.000926778,0.000926778,0.000926778
73,352.345,0.53287,0.32589,0.91741,0.92987,0.75395,0.8359,0.48649,1.52585,0.99566,1.74694,0.000919704,0.000919704,0.000919704
74,355.428,0.51756,0.31355,0.91052,0.89452,0.77954,0.83657,0.50044,1.48655,0.97438,1.73458,0.000912631,0.000912631,0.000912631
75,358.505,0.53625,0.32632,0.91204,0.92663,0.73034,0.83663,0.49335,1.52129,0.97126,1.78601,0.000905557,0.000905557,0.000905557
76,361.587,0.51921,0.32193,0.9103,0.88592,0.70913,0.7969,0.47933,1.51077,1.12151,1.71295,0.000898484,0.000898484,0.000898484
77,364.643,0.52413,0.32255,0.9082,0.88759,0.73707,0.82386,0.49485,1.50429,1.01426,1.7456,0.00089141,0.00089141,0.00089141
78,367.742,0.53296,0.32464,0.91229,0.8693,0.7397,0.82625,0.50165,1.50516,1.01704,1.75028,0.000884337,0.000884337,0.000884337
79,370.841,0.51896,0.31635,0.90802,0.87588,0.75095,0.85041,0.51624,1.49923,0.93463,1.71418,0.000877263,0.000877263,0.000877263
80,373.903,0.53084,0.32498,0.9096,0.90816,0.74131,0.80535,0.47728,1.48973,0.97892,1.71421,0.00087019,0.00087019,0.00087019
81,377,0.52662,0.32057,0.91793,0.8783,0.78202,0.84188,0.51679,1.51182,0.94751,1.75942,0.000863116,0.000863116,0.000863116
82,380.1,0.52321,0.31734,0.91235,0.91809,0.76161,0.84239,0.50231,1.53744,0.96857,1.83944,0.000856042,0.000856042,0.000856042
83,383.182,0.51131,0.31557,0.90218,0.88786,0.76552,0.86089,0.50697,1.51753,0.96196,1.80068,0.000848969,0.000848969,0.000848969
84,386.253,0.52033,0.31831,0.90715,0.91591,0.79995,0.85852,0.50618,1.5327,1.01386,1.85574,0.000841895,0.000841895,0.000841895
85,389.305,0.50984,0.30846,0.89661,0.94085,0.72668,0.828,0.48248,1.51743,1.03015,1.8285,0.000834822,0.000834822,0.000834822
86,392.389,0.51262,0.31374,0.90061,0.86781,0.75931,0.83117,0.49356,1.57089,1.05002,1.83253,0.000827748,0.000827748,0.000827748
87,395.487,0.4977,0.30974,0.90027,0.89524,0.74845,0.79515,0.46907,1.51054,1.07319,1.75921,0.000820675,0.000820675,0.000820675
88,398.599,0.50268,0.30694,0.89576,0.84815,0.77476,0.83967,0.49895,1.51864,1.10534,1.77033,0.000813601,0.000813601,0.000813601
89,401.7,0.50634,0.31132,0.90211,0.86104,0.73103,0.78848,0.48486,1.48073,1.13199,1.70215,0.000806528,0.000806528,0.000806528
90,404.879,0.49772,0.30646,0.89061,0.92226,0.73235,0.80991,0.4865,1.49823,1.02529,1.74559,0.000799454,0.000799454,0.000799454
91,408.062,0.48735,0.30125,0.89386,0.88395,0.74983,0.79977,0.48356,1.50481,1.04917,1.73901,0.00079238,0.00079238,0.00079238
92,411.252,0.49292,0.30344,0.89692,0.87415,0.74468,0.77503,0.45603,1.49923,1.04195,1.75899,0.000785307,0.000785307,0.000785307
93,414.462,0.48682,0.3026,0.8924,0.90959,0.75603,0.8291,0.4931,1.49013,1.08841,1.717,0.000778233,0.000778233,0.000778233
94,417.613,0.48384,0.28918,0.89302,0.91482,0.75978,0.80557,0.49336,1.47079,1.1077,1.69485,0.00077116,0.00077116,0.00077116
95,420.813,0.48213,0.29273,0.89503,0.90505,0.78979,0.85151,0.5186,1.49261,1.04393,1.74649,0.000764086,0.000764086,0.000764086
96,424.006,0.47947,0.29938,0.89257,0.92101,0.73282,0.83081,0.50072,1.48789,1.07205,1.71217,0.000757013,0.000757013,0.000757013
97,427.192,0.48075,0.299,0.88949,0.8865,0.78634,0.8303,0.49793,1.519,0.95583,1.73508,0.000749939,0.000749939,0.000749939
98,430.37,0.48856,0.29901,0.89652,0.90857,0.78888,0.82868,0.48908,1.5116,1.04532,1.77773,0.000742866,0.000742866,0.000742866
99,433.541,0.48718,0.30019,0.89422,0.92564,0.73834,0.79525,0.46603,1.51963,1.09823,1.73326,0.000735792,0.000735792,0.000735792
100,436.705,0.47583,0.2861,0.88532,0.90969,0.77158,0.84604,0.50615,1.49568,1.01884,1.75633,0.000728719,0.000728719,0.000728719
101,439.904,0.46806,0.28189,0.89032,0.91485,0.78823,0.83049,0.49452,1.51666,1.06524,1.78525,0.000721645,0.000721645,0.000721645
