epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,375.534,0.61363,0.35785,0.97832,0.89555,0.78665,0.86386,0.50714,1.52443,0.88528,2.08522,0.000778233,0.000778233,0.000778233
94,379.614,0.59788,0.35593,0.97836,0.90416,0.77552,0.85834,0.50869,1.50523,0.82977,2.07415,0.00077116,0.00077116,0.00077116
95,383.651,0.60604,0.35887,0.98109,0.89067,0.76984,0.8175,0.49444,1.4964,0.95788,2.05396,0.000764086,0.000764086,0.000764086
96,387.683,0.60042,0.36071,0.97847,0.86082,0.79981,0.84623,0.51375,1.51627,0.9192,2.07563,0.000757013,0.000757013,0.000757013
97,391.707,0.60319,0.35887,0.97974,0.8862,0.76453,0.8328,0.48991,1.52926,0.97006,2.11631,0.000749939,0.000749939,0.000749939
98,395.727,0.61288,0.36461,0.99259,0.9256,0.77145,0.83261,0.49811,1.51879,0.96725,2.08675,0.000742866,0.000742866,0.000742866
99,399.747,0.61568,0.36253,0.98527,0.93459,0.76689,0.84528,0.50393,1.55999,0.98252,2.10756,0.000735792,0.000735792,0.000735792
100,403.802,0.58891,0.34749,0.96752,0.89574,0.76886,0.84154,0.507,1.53417,0.99367,2.11446,0.000728719,0.000728719,0.000728719
101,407.818,0.59243,0.34788,0.97223,0.87988,0.79399,0.84898,0.50267,1.55053,0.92382,2.12329,0.000721645,0.000721645,0.000721645
102,411.858,0.57818,0.34804,0.96091,0.88049,0.76585,0.83158,0.48744,1.55941,0.96366,2.08871,0.000714571,0.000714571,0.000714571
103,415.871,0.59257,0.35117,0.96913,0.89665,0.76216,0.82118,0.47444,1.55376,1.01314,2.11251,0.000707498,0.000707498,0.000707498
104,419.89,0.58628,0.34837,0.96322,0.89575,0.80649,0.8476,0.50057,1.50288,0.90076,2.06883,0.000700424,0.000700424,0.000700424
105,423.894,0.58074,0.34438,0.96399,0.89947,0.80588,0.85944,0.52323,1.48066,0.9137,2.06781,0.000693351,0.000693351,0.000693351
106,428.01,0.57,0.34019,0.96189,0.929,0.77108,0.83978,0.50265,1.55122,0.96364,2.12245,0.000686277,0.000686277,0.000686277
107,432.04,0.57927,0.34355,0.96777,0.88993,0.78906,0.84143,0.5113,1.47962,0.92237,2.01614,0.000679204,0.000679204,0.000679204
108,436.084,0.59323,0.35471,0.96463,0.88283,0.82766,0.86278,0.51566,1.5075,0.89856,2.13866,0.00067213,0.00067213,0.00067213
109,440.092,0.58051,0.3369,0.97127,0.9043,0.77668,0.84195,0.49949,1.50191,0.91798,2.05082,0.000665057,0.000665057,0.000665057
110,444.12,0.57205,0.34215,0.95528,0.89384,0.77345,0.82953,0.4957,1.52518,1.04279,2.06397,0.000657983,0.000657983,0.000657983
111,448.173,0.56624,0.33336,0.95554,0.90522,0.80618,0.83863,0.50649,1.51771,1.00591,2.09076,0.000650909,0.000650909,0.000650909
112,452.202,0.55048,0.32705,0.95844,0.94162,0.74546,0.8342,0.50313,1.52124,1.01983,2.08187,0.000643836,0.000643836,0.000643836
113,456.203,0.56254,0.33059,0.94772,0.91002,0.7641,0.83378,0.49093,1.52857,0.99707,2.14054,0.000636762,0.000636762,0.000636762
114,460.24,0.54836,0.32496,0.94943,0.88959,0.78497,0.82521,0.50204,1.50917,1.01458,2.08622,0.000629689,0.000629689,0.000629689
115,464.325,0.55244,0.32374,0.94982,0.89116,0.80812,0.83695,0.49841,1.53138,0.93156,2.1241,0.000622615,0.000622615,0.000622615
116,468.422,0.54258,0.32387,0.93678,0.89875,0.76309,0.82761,0.49474,1.51085,0.96936,2.04699,0.000615542,0.000615542,0.000615542
117,472.48,0.53128,0.31911,0.94476,0.92628,0.76873,0.83341,0.50196,1.49757,0.97811,2.05295,0.000608468,0.000608468,0.000608468
118,476.572,0.53434,0.317,0.93423,0.91674,0.77247,0.83412,0.49638,1.50695,0.94052,2.0406,0.000601395,0.000601395,0.000601395
119,480.662,0.54295,0.32287,0.94376,0.91341,0.80323,0.83992,0.51331,1.48815,0.91311,2.02744,0.000594321,0.000594321,0.000594321
120,484.786,0.53228,0.31765,0.9498,0.94222,0.75747,0.83019,0.50101,1.50498,0.93504,2.06088,0.000587248,0.000587248,0.000587248
121,488.845,0.53152,0.31956,0.94517,0.90033,0.75885,0.82052,0.51057,1.49051,0.99882,2.04929,0.000580174,0.000580174,0.000580174
122,492.92,0.53662,0.32168,0.94914,0.92522,0.79841,0.84646,0.50885,1.5263,0.9102,2.10533,0.0005731,0.0005731,0.0005731
123,497.022,0.52057,0.31846,0.941,0.91201,0.78344,0.85829,0.52225,1.50416,0.95815,2.09479,0.000566027,0.000566027,0.000566027
124,501.099,0.52986,0.32036,0.94111,0.93904,0.76563,0.84076,0.50893,1.50975,0.98155,2.11055,0.000558953,0.000558953,0.000558953
125,505.133,0.52282,0.31283,0.93954,0.91767,0.79058,0.84007,0.50481,1.49905,0.90143,2.11129,0.00055188,0.00055188,0.00055188
126,509.198,0.51976,0.31114,0.93116,0.90981,0.81573,0.83653,0.48832,1.53161,0.89482,2.15561,0.000544806,0.000544806,0.000544806
127,513.266,0.5434,0.3278,0.95957,0.91717,0.82784,0.85735,0.51327,1.49499,0.92641,2.10606,0.000537733,0.000537733,0.000537733
128,517.321,0.53264,0.31576,0.94863,0.91179,0.79058,0.84977,0.51893,1.51257,0.9943,2.16121,0.000530659,0.000530659,0.000530659
