epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,311.199,1.04977,0.50051,0.00959,0.86427,0.85097,0.87824,0.51462,1.50076,0.8813,0.02499,0.00087976,0.00087976,0.00087976
68,315.648,1.0124,0.48713,0.0089,0.90059,0.78973,0.88495,0.49823,1.5643,0.91107,0.02699,0.000871438,0.000871438,0.000871438
69,320.12,1.01334,0.4782,0.00901,0.89417,0.81959,0.8508,0.4993,1.52059,0.91443,0.02562,0.000863116,0.000863116,0.000863116
70,324.66,1.02517,0.4835,0.00893,0.89159,0.8525,0.89087,0.49842,1.51419,0.81097,0.02518,0.000854794,0.000854794,0.000854794
71,329.105,1.00228,0.47287,0.0086,0.84535,0.8188,0.87451,0.49829,1.55464,0.937,0.02623,0.000846472,0.000846472,0.000846472
72,333.911,0.98719,0.47613,0.00863,0.86452,0.82738,0.87713,0.50535,1.54857,0.95706,0.02657,0.000838151,0.000838151,0.000838151
73,338.348,0.97912,0.45972,0.0086,0.87827,0.77926,0.85087,0.48528,1.57902,0.93728,0.02696,0.000829829,0.000829829,0.000829829
74,342.819,0.97804,0.46081,0.00862,0.89353,0.79743,0.85616,0.49868,1.56987,0.9108,0.02688,0.000821507,0.000821507,0.000821507
75,347.285,0.96986,0.45328,0.00864,0.87629,0.82854,0.86913,0.5005,1.52569,0.8934,0.02609,0.000813185,0.000813185,0.000813185
76,351.838,0.96706,0.43817,0.00834,0.89276,0.85389,0.86534,0.51159,1.50259,0.90432,0.02508,0.000804863,0.000804863,0.000804863
77,356.273,0.9622,0.45342,0.00832,0.84784,0.83358,0.85912,0.50632,1.49856,0.87088,0.02487,0.000796541,0.000796541,0.000796541
78,361.456,0.95668,0.46115,0.00832,0.896,0.78024,0.83486,0.49074,1.49027,0.96097,0.02486,0.00078822,0.00078822,0.00078822
79,365.933,0.9521,0.44826,0.00846,0.88898,0.81435,0.84274,0.47808,1.55993,0.99778,0.02631,0.000779898,0.000779898,0.000779898
80,370.384,0.93601,0.42352,0.00807,0.88627,0.79995,0.84447,0.48864,1.52007,0.99922,0.02538,0.000771576,0.000771576,0.000771576
81,374.837,0.92519,0.41809,0.00784,0.8554,0.78893,0.82744,0.48904,1.46955,1.10159,0.02515,0.000763254,0.000763254,0.000763254
82,379.368,0.95108,0.43755,0.0081,0.88908,0.83173,0.84896,0.48546,1.55712,0.98769,0.02596,0.000754932,0.000754932,0.000754932
83,384.654,0.92371,0.43133,0.00784,0.89772,0.80187,0.84827,0.49285,1.54286,0.97516,0.02601,0.00074661,0.00074661,0.00074661
84,389.106,0.91584,0.39989,0.00808,0.89462,0.81259,0.84716,0.48805,1.52998,1.03868,0.02566,0.000738289,0.000738289,0.000738289
85,393.556,0.92926,0.43462,0.00822,0.93002,0.80881,0.86048,0.49378,1.55864,0.9658,0.02648,0.000729967,0.000729967,0.000729967
86,397.992,0.90023,0.39589,0.00786,0.88507,0.80666,0.83262,0.48625,1.51325,1.01423,0.02561,0.000721645,0.000721645,0.000721645
87,402.533,0.91057,0.40757,0.00796,0.93321,0.81395,0.85638,0.49639,1.48611,1.00939,0.02501,0.000713323,0.000713323,0.000713323
88,406.977,0.86548,0.42497,0.00751,0.94279,0.75453,0.82014,0.48169,1.53791,1.14185,0.02602,0.000705001,0.000705001,0.000705001
89,412.166,0.88711,0.41525,0.0074,0.93959,0.75629,0.83623,0.48921,1.53597,1.02326,0.02631,0.00069668,0.00069668,0.00069668
90,416.627,0.87552,0.41618,0.00749,0.88916,0.78532,0.82963,0.50651,1.49682,0.98101,0.02506,0.000688358,0.000688358,0.000688358
91,421.081,0.89385,0.4219,0.00769,0.88804,0.81928,0.84905,0.5085,1.48781,0.9838,0.02533,0.000680036,0.000680036,0.000680036
92,425.659,0.89547,0.4052,0.00773,0.91425,0.78213,0.83347,0.4891,1.51556,1.06377,0.02574,0.000671714,0.000671714,0.000671714
93,430.099,0.86549,0.39742,0.00736,0.92199,0.79012,0.84078,0.48469,1.49389,1.06233,0.02495,0.000663392,0.000663392,0.000663392
94,435.383,0.84226,0.37442,0.00725,0.90481,0.78803,0.84427,0.49229,1.50109,1.03648,0.02546,0.00065507,0.00065507,0.00065507
95,439.828,0.84065,0.39698,0.00705,0.89289,0.7893,0.82198,0.47772,1.51018,1.13002,0.0257,0.000646749,0.000646749,0.000646749
96,444.293,0.84514,0.38364,0.00717,0.87677,0.80406,0.84381,0.48108,1.53575,1.05235,0.02627,0.000638427,0.000638427,0.000638427
97,448.72,0.83836,0.38105,0.00724,0.90625,0.79406,0.83136,0.49575,1.52085,1.02386,0.02556,0.000630105,0.000630105,0.000630105
98,453.262,0.85217,0.40979,0.00718,0.87489,0.83648,0.8589,0.50152,1.51984,0.89394,0.02587,0.000621783,0.000621783,0.000621783
99,457.855,0.81136,0.37188,0.00679,0.9478,0.80557,0.85786,0.4805,1.57181,0.92863,0.02697,0.000613461,0.000613461,0.000613461
100,462.306,0.80753,0.3493,0.00688,0.87833,0.83774,0.86138,0.49786,1.55597,0.99736,0.02677,0.000605139,0.000605139,0.000605139
101,466.748,0.79195,0.35281,0.00663,0.90761,0.81326,0.84757,0.50089,1.58015,0.95805,0.02721,0.000596818,0.000596818,0.000596818
102,471.202,0.79165,0.36554,0.00687,0.93375,0.78623,0.8349,0.50355,1.51639,1.03146,0.02543,0.000588496,0.000588496,0.000588496
103,475.753,0.80182,0.35577,0.00669,0.91295,0.80668,0.83277,0.48326,1.53623,1.11597,0.02673,0.000580174,0.000580174,0.000580174
104,480.198,0.78406,0.36161,0.00666,0.93611,0.7923,0.83649,0.49271,1.51212,1.08111,0.02605,0.000571852,0.000571852,0.000571852
105,485.413,0.77497,0.35459,0.00663,0.92987,0.8159,0.84825,0.49964,1.52298,0.99529,0.02603,0.00056353,0.00056353,0.00056353
106,489.853,0.75906,0.34504,0.00638,0.92749,0.79228,0.82158,0.48984,1.48649,1.17464,0.02515,0.000555209,0.000555209,0.000555209
